OID_,latitude,longitude,location,speed_mph,name,timestamp
2607,43.00825273,-76.14263757,"4118 South Salina Street, Syracuse, NY, 13205",0,SW 1,2/5/2022 11:10:57
2608,43.04024494,-76.10713563,"1331 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:11:00
2609,43.06840425,-76.11257002,"2400 James Street, Syracuse, NY, 13057",2,SW 5,2/5/2022 11:11:01
2610,43.00821791,-76.1426412,"4118 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:11:03
2611,43.04042593,-76.1068338,"1331 Meadowbrook Drive, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:11:06
2612,43.06830809,-76.11255347,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:11:07
2613,43.00818626,-76.14264913,"4118 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:11:09
2614,43.0081965,-76.14265844,"4118 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:11:14
2615,43.04057588,-76.10652719,"116 Bradford Parkway, Syracuse, NY, 13224",0,SW 3,2/5/2022 11:11:17
2616,43.0082023,-76.14264733,"4118 South Salina Street, Syracuse, NY, 13205",2,SW 1,2/5/2022 11:11:22
2617,43.04057723,-76.10657099,"116 Bradford Parkway, Syracuse, NY, 13224",2,SW 3,2/5/2022 11:11:23
2618,43.00817179,-76.14265236,"4118 South Salina Street, Syracuse, NY, 13205",0,SW 1,2/5/2022 11:11:27
2619,43.04058215,-76.10643593,"116 Bradford Parkway, Syracuse, NY, 13224",6,SW 3,2/5/2022 11:11:28
2620,43.00819579,-76.14263933,"4118 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:11:33
2621,43.04077534,-76.10612235,"1411 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:11:38
2622,43.00813459,-76.14266,"4118 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:11:40
2623,43.0536951,-76.17094122,"1001 West Genesee Street, Syracuse, NY, 13204",7,SW 2,2/5/2022 11:11:43
2624,43.00814676,-76.14266647,"4118 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:11:46
2625,43.04090663,-76.10578466,"1411 Meadowbrook Drive, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:11:46
2626,43.05362281,-76.17058533,"1001 West Genesee Street, Syracuse, NY, 13204",7,SW 2,2/5/2022 11:11:51
2627,43.00816011,-76.14266721,"4118 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:11:52
2628,43.04103377,-76.10543722,"1419 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:11:56
2629,43.05357664,-76.17046336,"955 West Genesee Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:11:57
2630,43.00808879,-76.14267544,"4118 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:11:57
2631,43.04114105,-76.10507013,"1427 Meadowbrook Drive, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:12:04
2632,43.05354658,-76.17042288,"955 West Genesee Street, Syracuse, NY, 13204",1,SW 2,2/5/2022 11:12:06
2633,43.00782182,-76.14273897,"4200 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:12:10
2634,43.04122433,-76.10469546,"1503 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:12:13
2635,43.04127754,-76.10451759,"1503 Meadowbrook Drive, Syracuse, NY, 13224",2,SW 3,2/5/2022 11:12:19
2636,43.00754376,-76.14282413,"4200 South Salina Street, Syracuse, NY, 13205",7,SW 1,2/5/2022 11:12:21
2637,43.04130986,-76.10436427,"1503 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:12:25
2638,43.05327469,-76.17049023,"412 North Geddes Street, Syracuse, NY, 13204",4,SW 2,2/5/2022 11:12:27
2639,43.06829157,-76.11255394,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:12:27
2640,43.06832015,-76.11254464,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:12:32
2641,43.04138771,-76.10398383,"1515 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:12:33
2642,43.00727018,-76.14289163,"4200 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:12:34
2643,43.05299156,-76.17050391,"412 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:12:41
2644,43.04148245,-76.10359388,"1531 Meadowbrook Drive, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:12:44
2645,43.00699482,-76.14298754,"122 East Florence Avenue, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:12:53
2646,43.04155471,-76.10319137,"1537 Meadowbrook Drive, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:12:54
2647,43.05277517,-76.17050115,"412 North Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:12:55
2648,43.0682988,-76.11258196,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:12:58
2649,43.05279646,-76.17050597,"412 North Geddes Street, Syracuse, NY, 13204",1,SW 2,2/5/2022 11:13:01
2650,43.04160842,-76.1028273,"1611 Meadowbrook Drive, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:13:02
2651,43.06830249,-76.11261066,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:13:03
2652,43.04163458,-76.10259733,"1617 Meadowbrook Drive, Syracuse, NY, 13224",6,SW 3,2/5/2022 11:13:07
2653,43.00672306,-76.14307103,"4311 South Salina Street, Syracuse, NY, 13205",7,SW 1,2/5/2022 11:13:10
2654,43.04163625,-76.10233393,"1701 Meadowbrook Drive, Syracuse, NY, 13224",11,SW 3,2/5/2022 11:13:12
2655,43.00657954,-76.14310264,"4319 South Salina Street, Syracuse, NY, 13205",2,SW 1,2/5/2022 11:13:16
2656,43.04169669,-76.1018505,"1707 Meadowbrook Drive, Syracuse, NY, 13224",16,SW 3,2/5/2022 11:13:18
2657,43.00656319,-76.14306607,"4319 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:13:21
2658,43.05251624,-76.17049538,"406 North Geddes Street, Syracuse, NY, 13204",4,SW 2,2/5/2022 11:13:21
2659,43.04177245,-76.10144309,"1711 Meadowbrook Drive, Syracuse, NY, 13224",14,SW 3,2/5/2022 11:13:23
2660,43.00651244,-76.14306299,"4319 South Salina Street, Syracuse, NY, 13205",2,SW 1,2/5/2022 11:13:27
2661,43.04181964,-76.10124147,"1723 Meadowbrook Drive, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:13:28
2662,43.04184659,-76.10113478,"1723 Meadowbrook Drive, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:13:33
2663,43.05223266,-76.17051424,"640 Park Avenue, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:13:34
2664,43.00624245,-76.14306401,"4325 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:13:44
2665,43.04185111,-76.10080369,"101 Hurlburt Road, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:13:45
2666,43.05196381,-76.17054431,"643 Park Avenue, Syracuse, NY, 13204",2,SW 2,2/5/2022 11:13:48
2667,43.04176851,-76.10077037,"1801 Meadowbrook Drive, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:13:50
2668,43.00595479,-76.14308946,"4335 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:13:56
2669,43.04186981,-76.10084975,"101 Hurlburt Road, Syracuse, NY, 13224",0,SW 3,2/5/2022 11:13:56
2670,43.04186578,-76.10080026,"101 Hurlburt Road, Syracuse, NY, 13224",1,SW 3,2/5/2022 11:14:01
2671,43.05167796,-76.17054692,"310 North Geddes Street, Syracuse, NY, 13204",5,SW 2,2/5/2022 11:14:02
2672,43.0418919,-76.10093163,"105 Hurlburt Road, Syracuse, NY, 13224",4,SW 3,2/5/2022 11:14:07
2673,43.04202848,-76.10097916,"105 Hurlburt Road, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:14:13
2674,43.00568155,-76.14311084,"4351 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:14:13
2675,43.06830009,-76.11264888,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:15
2676,43.05140148,-76.17056469,"304 North Geddes Street, Syracuse, NY, 13204",6,SW 2,2/5/2022 11:14:16
2677,43.0682821,-76.1126686,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:20
2678,43.04230625,-76.10098543,"101 Hurlburt Road, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:14:21
2679,43.05113172,-76.17058163,"210 North Geddes Street, Syracuse, NY, 13204",6,SW 2,2/5/2022 11:14:27
2680,43.00540939,-76.14309129,"113 East Glen Avenue, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:14:31
2681,43.04256796,-76.10100866,"2982 East Genesee Street, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:14:31
2682,43.04259334,-76.10087602,"3004 East Genesee Street, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:14:36
2683,43.06828748,-76.11265378,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:36
2684,43.06828882,-76.11264453,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:41
2685,43.04260531,-76.10088977,"3004 East Genesee Street, Syracuse, NY, 13224",1,SW 3,2/5/2022 11:14:42
2686,43.05085886,-76.17061342,"210 North Geddes Street, Syracuse, NY, 13204",1,SW 2,2/5/2022 11:14:43
2687,43.04255816,-76.10093361,"2982 East Genesee Street, Syracuse, NY, 13224",2,SW 3,2/5/2022 11:14:47
2688,43.05083678,-76.17062781,"210 North Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:14:48
2689,43.0051426,-76.14303411,"4403 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:14:51
2690,43.06829444,-76.1126449,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:51
2691,43.04254023,-76.10106405,"2982 East Genesee Street, Syracuse, NY, 13224",4,SW 3,2/5/2022 11:14:53
2692,43.05086085,-76.17063481,"210 North Geddes Street, Syracuse, NY, 13204",1,SW 2,2/5/2022 11:14:54
2693,43.06826932,-76.1126482,"100 Stafford Avenue, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:14:57
2694,43.05082779,-76.17063032,"210 North Geddes Street, Syracuse, NY, 13204",4,SW 2,2/5/2022 11:14:59
2695,43.04255206,-76.10108028,"2982 East Genesee Street, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:15:00
2696,43.06823309,-76.11267813,"100 Stafford Avenue, Syracuse, NY, 13206",2,SW 5,2/5/2022 11:15:02
2697,43.05076571,-76.17062673,"208 North Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:15:04
2698,43.06838277,-76.1125264,"2400 James Street, Syracuse, NY, 13057",8,SW 5,2/5/2022 11:15:08
2699,43.00485967,-76.14300136,"4413 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:15:08
2700,43.04255237,-76.10099285,"2982 East Genesee Street, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:15:09
2701,43.05081481,-76.17061994,"210 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:15:10
2702,43.06849433,-76.11242691,"2400 James Street, Syracuse, NY, 13057",4,SW 5,2/5/2022 11:15:14
2703,43.05082877,-76.17064256,"210 North Geddes Street, Syracuse, NY, 13204",4,SW 2,2/5/2022 11:15:16
2704,43.04249287,-76.10133566,"2974 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:15:19
2705,43.06851152,-76.11257327,"2400 James Street, Syracuse, NY, 13057",4,SW 5,2/5/2022 11:15:20
2706,43.04243789,-76.1017553,"2974 East Genesee Street, Syracuse, NY, 13224",11,SW 3,2/5/2022 11:15:25
2707,43.00458766,-76.14297259,"4421 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:15:26
2708,43.05068945,-76.17065421,"206 North Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:15:27
2709,43.0685114,-76.11294637,"2384 James Street, Syracuse, NY, 13206",4,SW 5,2/5/2022 11:15:33
2710,43.04238899,-76.10216434,"2960 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:15:33
2711,43.05072628,-76.17064102,"208 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:15:33
2712,43.05072692,-76.17065374,"208 North Geddes Street, Syracuse, NY, 13204",2,SW 2,2/5/2022 11:15:39
2713,43.0685088,-76.11304727,"2384 James Street, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:15:40
2714,43.00431537,-76.14293562,"4437 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:15:41
2715,43.04233604,-76.10254252,"2930 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:15:42
2716,43.06849151,-76.11318441,"2366 James Street, Syracuse, NY, 13206",8,SW 5,2/5/2022 11:15:45
2717,43.04227431,-76.10293271,"2922 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:15:50
2718,43.06846038,-76.11359626,"2363 James Street, Syracuse, NY, 13206",8,SW 5,2/5/2022 11:15:53
2719,43.05044662,-76.17064923,"205 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:15:54
2720,43.0422467,-76.10331458,"2922 East Genesee Street, Dewitt, NY, 13224",10,SW 3,2/5/2022 11:15:57
2721,43.004037,-76.14291887,"4439 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:15:58
2722,43.0684538,-76.11385748,"2334 James Street, Syracuse, NY, 13206",3,SW 5,2/5/2022 11:16:01
2723,43.04226145,-76.10372272,"2920 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:16:05
2724,43.05017079,-76.17063749,"254 Richmond Avenue, Syracuse, NY, 13204",4,SW 2,2/5/2022 11:16:07
2725,43.04225731,-76.10411146,"2920 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:16:12
2726,43.00375897,-76.1428625,"4445 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:16:12
2727,43.06847539,-76.11416546,"2332 James Street, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:16:14
2728,43.04231196,-76.10451733,"2900 East Genesee Street, Dewitt, NY, 13224",8,SW 3,2/5/2022 11:16:19
2729,43.06846841,-76.11420138,"2326 James Street, Syracuse, NY, 13057",6,SW 5,2/5/2022 11:16:19
2730,43.00348846,-76.14283773,"4515 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:16:24
2731,43.04989079,-76.17065532,"136 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:16:24
2732,43.06846713,-76.11458101,"2320;2322 James Street, Syracuse, NY, 13057",5,SW 5,2/5/2022 11:16:25
2733,43.04233885,-76.10493953,"2900 East Genesee Street, Dewitt, NY, 13224",12,SW 3,2/5/2022 11:16:26
2734,43.0424094,-76.1051467,"2900 East Genesee Street, Dewitt, NY, 13224",6,SW 3,2/5/2022 11:16:31
2735,43.00332863,-76.14282575,"4519 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:16:33
2736,43.04246254,-76.10538248,"2854 East Genesee Street, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:16:37
2737,43.00322767,-76.14285576,"4519 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:16:39
2738,43.04960675,-76.1706652,"128 North Geddes Street, Syracuse, NY, 13204",5,SW 2,2/5/2022 11:16:39
2739,43.06841543,-76.11496025,"2316 James Street, Syracuse, NY, 13206",3,SW 5,2/5/2022 11:16:42
2740,43.04250726,-76.10550387,"2854 East Genesee Street, Syracuse, NY, 13224",6,SW 3,2/5/2022 11:16:42
2741,43.00294904,-76.1428456,"4527 South Salina Street, Syracuse, NY, 13205",6,SW 1,2/5/2022 11:16:50
2742,43.04931226,-76.17069265,"120 North Geddes Street, Syracuse, NY, 13204",6,SW 2,2/5/2022 11:16:52
2743,43.04263529,-76.10583525,"2838 East Genesee Street, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:16:54
2744,43.06838924,-76.11531433,"2300 James Street, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:16:56
2745,43.00265165,-76.14282626,"4611 South Salina Street, Syracuse, NY, 13205",7,SW 1,2/5/2022 11:17:01
2746,43.06840147,-76.11524799,"2310 James Street, Syracuse, NY, 13206",1,SW 5,2/5/2022 11:17:02
2747,43.0490248,-76.17070172,"120 North Geddes Street, Syracuse, NY, 13204",7,SW 2,2/5/2022 11:17:02
2748,43.04274765,-76.10619848,"2838 East Genesee Street, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:17:05
2749,43.00247635,-76.14279133,"114 Roney Road, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:17:09
2750,43.06842036,-76.11525438,"2310 James Street, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:17:10
2751,43.04874318,-76.1707239,"114 North Geddes Street, Syracuse, NY, 13204",8,SW 2,2/5/2022 11:17:13
2752,43.06840377,-76.11533311,"2300 James Street, Syracuse, NY, 13206",4,SW 5,2/5/2022 11:17:16
2753,43.04289924,-76.10654206,"2821 East Genesee Street, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:17:17
2754,43.04861567,-76.17073015,"114 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:17:18
2755,43.0683897,-76.11538528,"2300 James Street, Syracuse, NY, 13206",1,SW 5,2/5/2022 11:17:25
2756,43.04297303,-76.10686281,"2813 East Genesee Street, Syracuse, NY, 13224",0,SW 3,2/5/2022 11:17:28
2757,43.04848214,-76.17074285,"114 North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:17:28
2758,43.00220491,-76.142745,"4619 South Salina Street, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:17:30
2759,43.06839864,-76.11524622,"2310 James Street, Syracuse, NY, 13206",2,SW 5,2/5/2022 11:17:30
2760,43.04294777,-76.10681698,"2821 East Genesee Street, Syracuse, NY, 13224",5,SW 3,2/5/2022 11:17:34
2761,43.06838181,-76.11541628,"2300 James Street, Syracuse, NY, 13206",4,SW 5,2/5/2022 11:17:36
2762,43.04295717,-76.1068268,"2813 East Genesee Street, Syracuse, NY, 13224",4,SW 3,2/5/2022 11:17:39
2763,43.04830915,-76.1707326,"North Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:17:40
2764,43.06838169,-76.11537029,"2300 James Street, Syracuse, NY, 13206",6,SW 5,2/5/2022 11:17:42
2765,43.04828717,-76.1707332,"North Geddes Street, Syracuse, NY, 13204",2,SW 2,2/5/2022 11:17:46
2766,43.04293692,-76.10679574,"2821 East Genesee Street, Syracuse, NY, 13224",4,SW 3,2/5/2022 11:17:48
2767,43.06839422,-76.11534424,"2300 James Street, Syracuse, NY, 13206",7,SW 5,2/5/2022 11:17:48
2768,43.04824468,-76.17076155,"North Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:17:51
2769,43.00192607,-76.14272836,"4707 South Salina Street, Syracuse, NY, 13205",2,SW 1,2/5/2022 11:17:52
2770,43.04290203,-76.10682844,"100 Bradford Parkway, Syracuse, NY, 13224",2,SW 3,2/5/2022 11:17:53
2771,43.06836291,-76.11554908,"2300 James Street, Syracuse, NY, 13206",1,SW 5,2/5/2022 11:17:54
2772,43.04804852,-76.17085411,"South Geddes Street, Syracuse, NY, 13204",8,SW 2,2/5/2022 11:17:58
2773,43.04294561,-76.10696649,"100 Bradford Parkway, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:17:59
2774,43.06839847,-76.11539381,"2300 James Street, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:18:00
2775,43.04777562,-76.17090456,"South Geddes Street, Syracuse, NY, 13204",11,SW 2,2/5/2022 11:18:04
2776,43.06839778,-76.11534481,"2300 James Street, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:18:05
2777,43.04747462,-76.17092638,"134 South Geddes Street, Syracuse, NY, 13204",11,SW 2,2/5/2022 11:18:09
2778,43.00165168,-76.1427205,"4711 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:18:13
2779,43.04308651,-76.10730765,"2800 East Genesee Street, Syracuse, NY, 13224",6,SW 3,2/5/2022 11:18:14
2780,43.06831498,-76.115695,"2225 James Street, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:18:15
2781,43.04716331,-76.17092474,"South Geddes Street, Syracuse, NY, 13204",12,SW 2,2/5/2022 11:18:16
2782,43.0468883,-76.17094116,"South Geddes Street, Syracuse, NY, 13204",13,SW 2,2/5/2022 11:18:21
2783,43.06835078,-76.11562393,"100 Shotwell Park, Syracuse, NY, 13206",4,SW 5,2/5/2022 11:18:21
2784,43.04321209,-76.10768806,"2718 East Genesee Street, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:18:23
2785,43.00147999,-76.14269812,"4715 South Salina Street, Syracuse, NY, 13205",0,SW 1,2/5/2022 11:18:24
2786,43.06839674,-76.11560245,"2300 James Street, Syracuse, NY, 13206",4,SW 5,2/5/2022 11:18:26
2787,43.04661855,-76.17097,"116 South Geddes Street, Syracuse, NY, 13204",13,SW 2,2/5/2022 11:18:26
2788,43.00151506,-76.14270087,"4715 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:18:29
2789,43.04332613,-76.10803714,"2710 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:18:31
2790,43.06828011,-76.11555255,"101 Shotwell Park, Syracuse, NY, 13206",6,SW 5,2/5/2022 11:18:32
2791,43.0463311,-76.17100969,"196 South Geddes Street, Syracuse, NY, 13204",10,SW 2,2/5/2022 11:18:32
2792,43.00144726,-76.14273013,"4725 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:18:34
2793,43.04342834,-76.10839781,"2700 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:18:39
2794,43.04605802,-76.17098097,"196 South Geddes Street, Syracuse, NY, 13204",5,SW 2,2/5/2022 11:18:39
2795,43.0680543,-76.11553201,"109 Shotwell Park, Syracuse, NY, 13206",0,SW 5,2/5/2022 11:18:43
2796,43.00117509,-76.14270818,"4725 South Salina Street, Syracuse, NY, 13205",6,SW 1,2/5/2022 11:18:44
2797,43.04602779,-76.17098693,"196 South Geddes Street, Syracuse, NY, 13204",0,SW 2,2/5/2022 11:18:45
2798,43.04347575,-76.10862904,"100 Scott Avenue, Syracuse, NY, 13224",0,SW 3,2/5/2022 11:18:46
2799,43.0680341,-76.115549,"111 Shotwell Park, Syracuse, NY, 13206",1,SW 5,2/5/2022 11:18:48
2800,43.04589358,-76.1709039,"1022 West Fayette Street, Syracuse, NY, 13204",5,SW 2,2/5/2022 11:18:51
2801,43.04344883,-76.10862383,"100 Scott Avenue, Syracuse, NY, 13224",1,SW 3,2/5/2022 11:18:52
2802,43.00090194,-76.14268258,"4725 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:18:53
2803,43.06794799,-76.11557646,"113 Shotwell Park, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:18:54
2804,43.0434319,-76.1086139,"103 Scott Avenue, Syracuse, NY, 13224",3,SW 3,2/5/2022 11:18:57
2805,43.00076351,-76.1426678,"4725 South Salina Street, Syracuse, NY, 13205",4,SW 1,2/5/2022 11:19:01
2806,43.04577842,-76.17084781,"1022 West Fayette Street, Syracuse, NY, 13204",2,SW 2,2/5/2022 11:19:01
2807,43.04348401,-76.1088005,"2686 East Genesee Street, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:19:03
2808,43.06778979,-76.11548317,"101 Shotwell Park, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:19:06
2809,43.00063029,-76.14263812,"103 East Seneca Turnpike, Syracuse, NY, 13205",3,SW 1,2/5/2022 11:19:07
2810,43.04361149,-76.1091312,"2674 East Genesee Street, Syracuse, NY, 13224",9,SW 3,2/5/2022 11:19:11
2811,43.06765703,-76.11532301,"103 Shotwell Park, Syracuse, NY, 13206",6,SW 5,2/5/2022 11:19:14
2812,43.04550761,-76.17090413,"201 South Geddes Street, Syracuse, NY, 13204",3,SW 2,2/5/2022 11:19:18
2813,43.04374336,-76.10945346,"2670 East Genesee Street, Syracuse, NY, 13224",7,SW 3,2/5/2022 11:19:20
2814,43.06738402,-76.11528144,"115 Shotwell Park, Syracuse, NY, 13206",7,SW 5,2/5/2022 11:19:23
2815,43.00035738,-76.14267394,"4805 South Salina Street, Syracuse, NY, 13205",5,SW 1,2/5/2022 11:19:23
2816,43.00028148,-76.1426885,"4810 South Salina Street, Syracuse, NY, 13205",2,SW 1,2/5/2022 11:19:28
2817,43.04388682,-76.10980765,"2664 East Genesee Street, Syracuse, NY, 13224",6,SW 3,2/5/2022 11:19:30
2818,43.0671122,-76.11525976,"123 Shotwell Park, Syracuse, NY, 13206",5,SW 5,2/5/2022 11:19:34
2819,43.00024024,-76.14265509,"4810 South Salina Street, Syracuse, NY, 13205",1,SW 1,2/5/2022 11:19:34
2820,43.04523849,-76.17093547,"215 South Geddes Street, Syracuse, NY, 13204",5,SW 2,2/5/2022 11:19:34
2821,43.04402513,-76.11016066,"2652 East Genesee Street, Syracuse, NY, 13224",8,SW 3,2/5/2022 11:19:39
