SpeedMetersPerSecond,Location_Longitude,HeadingDegrees,Username,Location_Latitude,ReportTimeDate
6,-88.11215,32,snowman_fieldworker,41.8171,2/4/2021 19:00
7,-87.98005,182,rnosek_temp,41.98483,2/4/2021 19:01
15,-88.10955,20,snowman_fieldworker,41.82078,2/4/2021 19:01
14,-88.10837,18,snowman_fieldworker,41.82333,2/4/2021 19:01
14,-87.9834,258,rnosek_temp,41.98397,2/4/2021 19:02
14,-87.9868,266,rnosek_temp,41.9837,2/4/2021 19:02
11,-88.10607,20,snowman_fieldworker,41.82758,2/4/2021 19:02
0,-88.1055,20,snowman_fieldworker,41.82852,2/4/2021 19:02
0,-88.1055,20,snowman_fieldworker,41.82852,2/4/2021 19:02
14,-87.9946,270,rnosek_temp,41.98357,2/4/2021 19:03
10,-87.99763,280,rnosek_temp,41.98377,2/4/2021 19:03
10,-87.99908,336,rnosek_temp,41.9855,2/4/2021 19:03
1,-88.10548,18,snowman_fieldworker,41.82855,2/4/2021 19:03
8,-88.00055,320,rnosek_temp,41.98695,2/4/2021 19:04
8,-88.00313,0,rnosek_temp,41.98977,2/4/2021 19:04
10,-88.10363,22,snowman_fieldworker,41.83145,2/4/2021 19:04
6,-88.10288,22,snowman_fieldworker,41.83283,2/4/2021 19:04
9,-88.00302,358,rnosek_temp,41.99123,2/4/2021 19:05
0,-88.00305,0,rnosek_temp,41.99388,2/4/2021 19:05
2,-88.10168,358,snowman_fieldworker,41.83617,2/4/2021 19:05
1,-88.00327,202,rnosek_temp,41.99395,2/4/2021 19:06
5,-88.00323,182,rnosek_temp,41.99193,2/4/2021 19:06
11,-88.10163,0,snowman_fieldworker,41.83772,2/4/2021 19:06
12,-88.10158,0,snowman_fieldworker,41.8399,2/4/2021 19:06
8,-88.00327,180,rnosek_temp,41.9906,2/4/2021 19:07
9,-88.00193,138,rnosek_temp,41.98785,2/4/2021 19:07
14,-88.10162,358,snowman_fieldworker,41.8445,2/4/2021 19:07
12,-88.10163,358,snowman_fieldworker,41.84687,2/4/2021 19:07
9,-88.00037,138,rnosek_temp,41.98658,2/4/2021 19:08
7,-87.99875,168,rnosek_temp,41.98395,2/4/2021 19:08
12,-88.10167,356,snowman_fieldworker,41.85115,2/4/2021 19:08
10,-88.10185,354,snowman_fieldworker,41.85318,2/4/2021 19:08
8,-87.99847,180,rnosek_temp,41.98247,2/4/2021 19:09
12,-87.9982,180,rnosek_temp,41.97828,2/4/2021 19:09
11,-88.1023,354,snowman_fieldworker,41.8574,2/4/2021 19:09
0,-88.10242,2,snowman_fieldworker,41.85855,2/4/2021 19:09
0,-88.10242,2,snowman_fieldworker,41.85855,2/4/2021 19:09
13,-87.99818,180,rnosek_temp,41.97592,2/4/2021 19:10
11,-87.99818,180,rnosek_temp,41.97127,2/4/2021 19:10
7,-88.10247,350,snowman_fieldworker,41.85898,2/4/2021 19:10
2,-88.10268,314,snowman_fieldworker,41.86063,2/4/2021 19:10
3,-87.99828,192,rnosek_temp,41.96955,2/4/2021 19:11
7,-87.99838,180,rnosek_temp,41.96792,2/4/2021 19:11
1,-88.10322,2,snowman_fieldworker,41.86083,2/4/2021 19:11
0,-88.10322,40,snowman_fieldworker,41.86108,2/4/2021 19:11
0,-88.10322,40,snowman_fieldworker,41.86108,2/4/2021 19:11
2,-87.99822,36,rnosek_temp,41.96652,2/4/2021 19:12
8,-87.99823,0,rnosek_temp,41.96755,2/4/2021 19:12
0,-88.10282,106,snowman_fieldworker,41.86113,2/4/2021 19:12
7,-87.99815,6,rnosek_temp,41.96923,2/4/2021 19:13
10,-87.99807,0,rnosek_temp,41.97107,2/4/2021 19:13
5,-88.10272,174,snowman_fieldworker,41.86093,2/4/2021 19:13
0,-88.1026,174,snowman_fieldworker,41.8592,2/4/2021 19:13
0,-88.1026,174,snowman_fieldworker,41.8592,2/4/2021 19:13
12,-87.99807,358,rnosek_temp,41.97312,2/4/2021 19:14
13,-87.99802,0,rnosek_temp,41.9776,2/4/2021 19:14
1,-88.10258,202,snowman_fieldworker,41.85915,2/4/2021 19:14
11,-87.998,0,rnosek_temp,41.97985,2/4/2021 19:15
9,-87.99838,350,rnosek_temp,41.98352,2/4/2021 19:15
9,-88.10242,174,snowman_fieldworker,41.85795,2/4/2021 19:15
9,-88.10208,174,snowman_fieldworker,41.85455,2/4/2021 19:15
3,-87.99845,78,rnosek_temp,41.9846,2/4/2021 19:16
0,-87.99775,302,rnosek_temp,41.98485,2/4/2021 19:16
10,-88.10192,174,snowman_fieldworker,41.8528,2/4/2021 19:16
7,-88.10177,180,snowman_fieldworker,41.84922,2/4/2021 19:16
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
0,-87.99818,56,rnosek_temp,41.9849,2/4/2021 19:17
11,-88.10172,178,snowman_fieldworker,41.84725,2/4/2021 19:17
12,-88.1017,178,snowman_fieldworker,41.84278,2/4/2021 19:17
14,-88.10172,180,snowman_fieldworker,41.84045,2/4/2021 19:18
